PDF-compliant scoring report (Way-2 approximation) [Optimized v2]
Rule: valid iff |VE-VT| <= |VT|*2^(-2r), VE!=0, u!=0, v!=0

=== r = 1 ===
No  u           v           VE                 VT                 Score   Exact?
18629  0x0000000B  0x50050044              0.0234              0.0234    0.5850  Y
18630  0x0000000B  0x400409EE              0.0195              0.0195    0.3219  Y
18631  0x0000000B  0x40040544             -0.0234             -0.0234    0.5850  Y
18632  0x0000000B  0x40040377             -0.0352             -0.0352    1.1699  Y
18633  0x0000000B  0x40040344              0.0234              0.0234    0.5850  Y
18634  0x0000000B  0x40040177              0.0195              0.0195    0.3219  Y
18635  0x0000000B  0x40040144              0.0234              0.0234    0.5850  Y
18636  0x0000000B  0x10010044             -0.0234             -0.0234    0.5850  Y
18637  0x0000000B  0x60060AEE             -0.0312             -0.0312    1.0000  Y
18638  0x0000000B  0x60060044             -0.0234             -0.0234    0.5850  Y
18639  0x0000000B  0x40040AEE              0.0391              0.0391    1.3219  Y
18640  0x0000000B  0x400408EE             -0.0312             -0.0312    1.0000  Y
18641  0x0000000B  0x40040244             -0.0234             -0.0234    0.5850  Y
18642  0x0000000B  0x40040044             -0.0312             -0.0312    1.0000  Y
18643  0x0000000B  0xE00E0566             -0.0234             -0.0234    0.5850  Y
18644  0x0000000B  0xE00E0166             -0.0234             -0.0234    0.5850  Y
18645  0x0000000B  0x70070866             -0.0234             -0.0234    0.5850  Y
18646  0x0000000B  0x30030866             -0.0234             -0.0234    0.5850  Y
18647  0x0000000B  0xE00E0F11              0.0312              0.0312    1.0000  Y
18648  0x0000000B  0xE00E0866              0.0469              0.0469    1.5850  Y
18649  0x0000000B  0xE00E0266              0.0312              0.0312    1.0000  Y
18650  0x0000000B  0x40040866              0.0312              0.0312    1.0000  Y
18651  0x0000000B  0xE00E02CC             -0.0234             -0.0234    0.5850  Y
18652  0x0000000B  0x70070DAA             -0.0225             -0.0225    0.5236  Y
18653  0x0000000B  0x300309AA             -0.0225             -0.0225    0.5236  Y
18654  0x0000000B  0xE00E0C22             -0.0234             -0.0234    0.5850  Y
18655  0x0000000B  0xE00E0733              0.0234              0.0234    0.5850  Y
18656  0x0000000B  0xE00E0622             -0.0234             -0.0234    0.5850  Y
18657  0x0000000B  0x40040D33              0.0234              0.0234    0.5850  Y
18658  0x0000000B  0x40040C22             -0.0234             -0.0234    0.5850  Y
18659  0x0000000B  0x70070255              0.0166              0.0166    0.0875  Y
18660  0x0000000B  0x70070166              0.0303              0.0303    0.9542  Y
18661  0x0000000B  0x50050366              0.0244              0.0244    0.6439  Y
18662  0x0000000B  0x50050122             -0.0186             -0.0186    0.2479  Y
18663  0x0000000B  0x30030722             -0.0186             -0.0186    0.2479  Y
18664  0x0000000B  0x30030566              0.0225              0.0225    0.5236  Y
18665  0x0000000B  0x10010766              0.0244              0.0244    0.6439  Y
18666  0x0000000B  0x70070622              0.0215              0.0215    0.4594  Y
18667  0x0000000B  0x50050FCC             -0.0176             -0.0176    0.1699  Y
18668  0x0000000B  0x50050266             -0.0215             -0.0215    0.4594  Y
18669  0x0000000B  0x40040766              0.0215              0.0215    0.4594  Y
18670  0x0000000B  0x40040566             -0.0215             -0.0215    0.4594  Y
18671  0x0000000B  0x40040522              0.0215              0.0215    0.4594  Y
18672  0x0000000B  0x40040366             -0.0215             -0.0215    0.4594  Y
18673  0x0000000B  0x30030FCC              0.0195              0.0195    0.3219  Y
18674  0x0000000B  0x300309CC             -0.0176             -0.0176    0.1699  Y
18675  0x0000000B  0x30030266             -0.0215             -0.0215    0.4594  Y
18676  0x0000000B  0x10010266              0.0215              0.0215    0.4594  Y
18677  0x0000000B  0x70070FBB              0.0215              0.0215    0.4594  Y
18678  0x0000000B  0x700708CC              0.0195              0.0195    0.3219  Y
18679  0x0000000B  0x60060DCC              0.0176              0.0176    0.1699  Y
18680  0x0000000B  0x60060622             -0.0195             -0.0195    0.3219  Y
18681  0x0000000B  0x60060066              0.0215              0.0215    0.4594  Y
18682  0x0000000B  0x50050FBB              0.0176              0.0176    0.1699  Y
18683  0x0000000B  0x500508CC              0.0195              0.0195    0.3219  Y
18684  0x0000000B  0x40040EBB              0.0176              0.0176    0.1699  Y
18685  0x0000000B  0x40040DCC             -0.0195             -0.0195    0.3219  Y
18686  0x0000000B  0x40040CBB              0.0215              0.0215    0.4594  Y
18687  0x0000000B  0x40040BCC              0.0195              0.0195    0.3219  Y
18688  0x0000000B  0x40040ABB             -0.0176             -0.0176    0.1699  Y
18689  0x0000000B  0x400409CC              0.0195              0.0195    0.3219  Y
18690  0x0000000B  0x40040622             -0.0273             -0.0273    0.8074  Y
18691  0x0000000B  0x40040511              0.0469              0.0469    1.5850  Y
18692  0x0000000B  0x40040422             -0.0195             -0.0195    0.3219  Y
18693  0x0000000B  0x40040266              0.0508              0.0508    1.7004  Y
18694  0x0000000B  0x10010FBB             -0.0176             -0.0176    0.1699  Y
18695  0x0000000B  0x10010ACC              0.0176              0.0176    0.1699  Y
18696  0x0000000B  0x100108CC             -0.0195             -0.0195    0.3219  Y
18697  0x0000000B  0x60060FBB             -0.0273             -0.0273    0.8074  Y
18698  0x0000000B  0x60060DBB              0.0186              0.0186    0.2479  Y
18699  0x0000000B  0x600608CC             -0.0312             -0.0312    1.0000  Y
18700  0x0000000B  0x40040DBB             -0.0273             -0.0273    0.8074  Y
18701  0x0000000B  0x40040ACC             -0.0312             -0.0312    1.0000  Y
18702  0x0000000B  0x60060711              0.0176              0.0176    0.1699  Y
18703  0x0000000B  0x60060277              0.0215              0.0215    0.4594  Y
18704  0x0000000B  0x60060177             -0.0176             -0.0176    0.1699  Y
18705  0x0000000B  0x50050633             -0.0176             -0.0176    0.1699  Y
18706  0x0000000B  0x50050411              0.0166              0.0166    0.0875  Y
18707  0x0000000B  0x50050233              0.0273              0.0273    0.8074  Y
18708  0x0000000B  0x50050177              0.0215              0.0215    0.4594  Y
18709  0x0000000B  0x10010633              0.0273              0.0273    0.8074  Y
18710  0x0000000B  0x10010233             -0.0176             -0.0176    0.1699  Y
18711  0x0000000B  0x10010011              0.0166              0.0166    0.0875  Y
18712  0x0000000B  0xC00C0677             -0.0176             -0.0176    0.1699  Y
18713  0x0000000B  0xC00C0577              0.0176              0.0176    0.1699  Y
18714  0x0000000B  0xC00C0277             -0.0176             -0.0176    0.1699  Y
18715  0x0000000B  0xC00C0133              0.0293              0.0293    0.9069  Y
18716  0x0000000B  0x60060BEE             -0.0215             -0.0215    0.4594  Y
18717  0x0000000B  0x600608EE              0.0273              0.0273    0.8074  Y
18718  0x0000000B  0x60060477             -0.0195             -0.0195    0.3219  Y
18719  0x0000000B  0x60060033             -0.0195             -0.0195    0.3219  Y
18720  0x0000000B  0x50050FEE             -0.0234             -0.0234    0.5850  Y
18721  0x0000000B  0x50050B77             -0.0176             -0.0176    0.1699  Y
18722  0x0000000B  0x500508EE             -0.0215             -0.0215    0.4594  Y
18723  0x0000000B  0x30030533             -0.0195             -0.0195    0.3219  Y
18724  0x0000000B  0x30030233             -0.0176             -0.0176    0.1699  Y
18725  0x0000000B  0x30030177             -0.0195             -0.0195    0.3219  Y
18726  0x0000000B  0x20020F33              0.0293              0.0293    0.9069  Y
18727  0x0000000B  0x20020B77              0.0176              0.0176    0.1699  Y
18728  0x0000000B  0x10010BEE             -0.0234             -0.0234    0.5850  Y
18729  0x0000000B  0x10010B77             -0.0176             -0.0176    0.1699  Y
18730  0x0000000B  0x10010033             -0.0176             -0.0176    0.1699  Y
18731  0x0000000B  0xC00C0F33              0.0234              0.0234    0.5850  Y
18732  0x0000000B  0xC00C0477              0.0176              0.0176    0.1699  Y
18733  0x0000000B  0xC00C0033              0.0254              0.0254    0.7004  Y
18734  0x0000000B  0x60060DEE              0.0293              0.0293    0.9069  Y
18735  0x0000000B  0x30030FEE              0.0215              0.0215    0.4594  Y
18736  0x0000000B  0x30030F33              0.0254              0.0254    0.7004  Y
18737  0x0000000B  0x30030B77              0.0176              0.0176    0.1699  Y
18738  0x0000000B  0x300308EE              0.0293              0.0293    0.9069  Y
18739  0x0000000B  0x30030544              0.0176              0.0176    0.1699  Y
18740  0x0000000B  0x10010DEE              0.0215              0.0215    0.4594  Y
18741  0x0000000B  0x10010744              0.0176              0.0176    0.1699  Y
18742  0x0000000B  0xC00C0DEE             -0.0234             -0.0234    0.5850  Y
18743  0x0000000B  0xC00C0844             -0.0234             -0.0234    0.5850  Y
18744  0x0000000B  0xC00C02EE             -0.0234             -0.0234    0.5850  Y
18745  0x0000000B  0x300302EE             -0.0234             -0.0234    0.5850  Y
18746  0x0000000B  0xA00A0133             -0.0293             -0.0293    0.9069  Y
18747  0x0000000B  0x20020933             -0.0293             -0.0293    0.9069  Y
18748  0x0000000B  0xB00B0E44              0.0234              0.0234    0.5850  Y
18749  0x0000000B  0xB00B0744             -0.0234             -0.0234    0.5850  Y
18750  0x0000000B  0xB00B0644              0.0293              0.0293    0.9069  Y
18751  0x0000000B  0xA00A0F44              0.0234              0.0234    0.5850  Y
18752  0x0000000B  0xA00A0E44              0.0312              0.0312    1.0000  Y
18753  0x0000000B  0xA00A0744             -0.0234             -0.0234    0.5850  Y
18754  0x0000000B  0x30030F44             -0.0234             -0.0234    0.5850  Y
18755  0x0000000B  0x30030E44             -0.0234             -0.0234    0.5850  Y
18756  0x0000000B  0x30030CEE             -0.0254             -0.0254    0.7004  Y
18757  0x0000000B  0x30030644             -0.0332             -0.0332    1.0875  Y
18758  0x0000000B  0x20020F44              0.0293              0.0293    0.9069  Y
18759  0x0000000B  0x20020DEE             -0.0254             -0.0254    0.7004  Y
18760  0x0000000B  0x20020744             -0.0332             -0.0332    1.0875  Y
18761  0x0000000B  0x20020644              0.0215              0.0215    0.4594  Y
18762  0x0000000C  0xC00C06DD              0.0234              0.0234    0.5850  Y
18763  0x0000000C  0xC00C0299              0.0234              0.0234    0.5850  Y
18764  0x0000000C  0xB00B0599              0.0234              0.0234    0.5850  Y
18765  0x0000000C  0xB00B01DD              0.0234              0.0234    0.5850  Y
18766  0x0000000C  0xC00C0B33              0.0312              0.0312    1.0000  Y
18767  0x0000000C  0x80080F33              0.0312              0.0312    1.0000  Y
18768  0x0000000C  0xC00C0E66             -0.0234             -0.0234    0.5850  Y
18769  0x0000000C  0x80080A66             -0.0234             -0.0234    0.5850  Y
18770  0x0000000C  0xD00D0DCC              0.0391              0.0391    1.3219  Y
18771  0x0000000C  0xD00D09CC             -0.0391             -0.0391    1.3219  Y
18772  0x0000000C  0x90090DCC              0.0391              0.0391    1.3219  Y
18773  0x0000000C  0x900909CC             -0.0391             -0.0391    1.3219  Y
18774  0x0000000C  0x500505CC             -0.0391             -0.0391    1.3219  Y
18775  0x0000000C  0x500501CC             -0.0391             -0.0391    1.3219  Y
18776  0x0000000C  0x100105CC              0.0391              0.0391    1.3219  Y
18777  0x0000000C  0x100101CC              0.0391              0.0391    1.3219  Y
18778  0x0000000C  0xC00C0FCC              0.0234              0.0234    0.5850  Y
18779  0x0000000C  0x300300CC              0.0234              0.0234    0.5850  Y
18780  0x0000000C  0xC00C0ECC              0.0234              0.0234    0.5850  Y
18781  0x0000000C  0x200200CC              0.0234              0.0234    0.5850  Y
18782  0x0000000C  0x60060511             -0.0234             -0.0234    0.5850  Y
18783  0x0000000C  0x60060266             -0.0195             -0.0195    0.3219  Y
18784  0x0000000C  0x40040711             -0.0234             -0.0234    0.5850  Y
18785  0x0000000C  0x40040066             -0.0195             -0.0195    0.3219  Y
18786  0x0000000C  0xD00D06BB             -0.0195             -0.0195    0.3219  Y
18787  0x0000000C  0x900902BB             -0.0195             -0.0195    0.3219  Y
18788  0x0000000C  0xD00D0C99             -0.0273             -0.0273    0.8074  Y
